id,reviewId1,reviewId2
ant_man_and_the_wasp_quantumania,102779889,102779519
ant_man_and_the_wasp_quantumania,102780888,102779519
ant_man_and_the_wasp_quantumania,102780845,102779519
ant_man_and_the_wasp_quantumania,102780403,102779519
ant_man_and_the_wasp_quantumania,102785260,102779519
ant_man_and_the_wasp_quantumania,102782395,102779519
ant_man_and_the_wasp_quantumania,102780403,102779519
ant_man_and_the_wasp_quantumania,102779560,102779519
ant_man_and_the_wasp_quantumania,102780644,102779519
ant_man_and_the_wasp_quantumania,102780001,102779519
