id,reviewId1,reviewId2
ant_man_and_the_wasp_quantumania,102779501,102779519
ant_man_and_the_wasp_quantumania,102780028,102779519
ant_man_and_the_wasp_quantumania,102783393,102779519
ant_man_and_the_wasp_quantumania,102779555,102779519
ant_man_and_the_wasp_quantumania,102779555,102779519
ant_man_and_the_wasp_quantumania,102781269,102779519
ant_man_and_the_wasp_quantumania,102781076,102779519
ant_man_and_the_wasp_quantumania,102780376,102779519
ant_man_and_the_wasp_quantumania,102781297,102779519
ant_man_and_the_wasp_quantumania,102779501,102779519
